"date,""time"",""lon"",""lat"",""datetime"",""quality"",""step_speed_corrected"",""step_speed"",""diff_time"",""step_direction"",""gaps"",""dist_colony"",""trip"",""IDbird"",""trip_ID"""
"2015-07-08,""07:54:50"",-29.345873,0.916763,2015-07-08 07:54:50,0,0,0.222141836774764,1,89.9999999829135,0,85.9239660489452,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:51"",-29.345873,0.916762,2015-07-08 07:54:51,0,0,0.111085138376212,1,90.0000000170865,0,85.8143897531921,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:52"",-29.345873,0.916763,2015-07-08 07:54:52,0,0,0.111085138015006,1,180,0,85.9239660489452,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:53"",-29.345872,0.916765,2015-07-08 07:54:53,0,0,0.248387559465354,1,26.5621173578049,0,86.1613879553466,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:54"",-29.345875,0.916767,2015-07-08 07:54:54,0,0,0.400487662134218,1,-82.8686644679218,0,86.3263042113989,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:55"",-29.345872,0.916768,2015-07-08 07:54:55,0,0,0.351241574890315,1,127.869397730511,0,86.4900936075846,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:56"",-29.34587,0.916768,2015-07-08 07:54:56,0,0,0.222141832852963,1,18.4371493625191,0,86.526886501434,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:57"",-29.345863,0.916768,2015-07-08 07:54:57,0,0,0.777496415577274,1,-3.82411826649331e-08,0,86.6600230250071,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:58"",-29.34586,0.91677,2015-07-08 07:54:58,0,0,0.400487658323562,1,-33.6934528032675,0,86.9377318948547,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:59"",-29.345858,0.916772,2015-07-08 07:54:59,0,0,0.314176099026025,1,-11.3102146237329,0,87.1962364673569,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:00"",-29.345852,0.916772,2015-07-08 07:55:00,0,0,0.666425489541185,1,45.0036674348656,0,87.3192401951569,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
